ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|FFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_P9991|ASSIG9991||2010-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P9992|ASSIG9992||2010-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P9993|ASSIG9993||2010-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P9995|ASSIG9995||2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10000|ASSIG10000||2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10002|ASSIG10002||2010-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10036|ASSIG10036||2010-10-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P10066|ASSIG10066||2010-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10451|ASSIG10451||2011-04-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P10102|ASSIG10102||2010-11-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P10110|ASSIG10110||2010-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10122|ASSIG10122||2010-11-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P10123|ASSIG10123||2010-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P10176|ASSIG10176||2010-12-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10211|ASSIG10211||2010-12-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10262|ASSIG10262||2010-12-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P10305|ASSIG10305||2011-01-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P10312|ASSIG10312||2011-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P10323|ASSIG10323||2011-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P10324|ASSIG10324||2011-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P10362|ASSIG10362||2011-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P10391|ASSIG10391||2011-02-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P10406|ASSIG10406||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10407|ASSIG10407||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10408|ASSIG10408||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10409|ASSIG10409||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10410|ASSIG10410||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10428|ASSIG10428||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10429|ASSIG10429||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10452|ASSIG10452||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10453|ASSIG10453||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10454|ASSIG10454||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10455|ASSIG10455||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10456|ASSIG10456||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10457|ASSIG10457||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10458|ASSIG10458||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10459|ASSIG10459||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10460|ASSIG10460||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10466|ASSIG10466||2011-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P10475|ASSIG10475||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10476|ASSIG10476||2011-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P10528|ASSIG10528||2011-03-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P10529|ASSIG10529||2011-03-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P10553|ASSIG10553||2011-03-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P10612|ASSIG10612||2011-04-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P10616|ASSIG10616||2011-04-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P10619|ASSIG10619||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10653|ASSIG10653||2011-04-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P10655|ASSIG10655||2011-05-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P10657|ASSIG10657||2011-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P10667|ASSIG10667||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10668|ASSIG10668||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10672|ASSIG10672||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10673|ASSIG10673||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10674|ASSIG10674||2011-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P10688|ASSIG10688||2011-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P10691|ASSIG10691||2011-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P10784|ASSIG10784||2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P10785|ASSIG10785||2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P10786|ASSIG10786||2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P10787|ASSIG10787||2011-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P10873|ASSIG10873||2011-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P10899|ASSIG10899||2011-05-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P10913|ASSIG10913||2011-06-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P10926|ASSIG10926||2011-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P10927|ASSIG10927||2011-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P10951|ASSIG10951||2011-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10952|ASSIG10952||2011-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10967|ASSIG10967||2011-06-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P10987|ASSIG10987||2011-06-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P11000|ASSIG11000||2011-06-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P11030|ASSIG11030||2011-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11032|ASSIG11032||2011-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11033|ASSIG11033||2011-06-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P11038|ASSIG11038||2011-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11047|ASSIG11047||2011-06-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P11080|ASSIG11080||2011-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11561|ASSIG11561||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11623|ASSIG11623||2011-10-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P11625|ASSIG11625||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12336|ASSIG12336||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12337|ASSIG12337||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12338|ASSIG12338||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P13144|ASSIG13144||2012-08-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P13589|ASSIG13589||2012-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11121|ASSIG11121||2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P11125|ASSIG11125||2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P11134|ASSIG11134||2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P11152|ASSIG11152||2011-07-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P11217|ASSIG11217||2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P11218|ASSIG11218||2011-07-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P11224|ASSIG11224||2011-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11227|ASSIG11227||2011-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P11231|ASSIG11231||2011-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P11233|ASSIG11233||2011-08-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P11262|ASSIG11262||2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11270|ASSIG11270||2011-08-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P11278|ASSIG11278||2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11280|ASSIG11280||2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11281|ASSIG11281||2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11292|ASSIG11292||2011-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11311|ASSIG11311||2011-08-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P11323|ASSIG11323||2011-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P11325|ASSIG11325||2011-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P11332|ASSIG11332||2011-08-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11354|ASSIG11354||2011-08-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P11362|ASSIG11362||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11363|ASSIG11363||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11380|ASSIG11380||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11381|ASSIG11381||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11405|ASSIG11405||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11418|ASSIG11418||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11419|ASSIG11419||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11420|ASSIG11420||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11421|ASSIG11421||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11422|ASSIG11422||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11423|ASSIG11423||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11424|ASSIG11424||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11426|ASSIG11426||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11428|ASSIG11428||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11429|ASSIG11429||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11431|ASSIG11431||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11433|ASSIG11433||2011-09-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P11434|ASSIG11434||2011-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11437|ASSIG11437||2011-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P11438|ASSIG11438||2011-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P11453|ASSIG11453||2011-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P11454|ASSIG11454||2011-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P11468|ASSIG11468||2011-09-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P11472|ASSIG11472||2011-09-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P11473|ASSIG11473||2011-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11478|ASSIG11478||2011-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11479|ASSIG11479||2011-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11481|ASSIG11481||2011-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11502|ASSIG11502||2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P11503|ASSIG11503||2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P11505|ASSIG11505||2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P11514|ASSIG11514||2011-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P11523|ASSIG11523||2011-09-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P11538|ASSIG11538||2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P11542|ASSIG11542||2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P11543|ASSIG11543||2011-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P11545|ASSIG11545||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11547|ASSIG11547||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11562|ASSIG11562||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11563|ASSIG11563||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11564|ASSIG11564||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11577|ASSIG11577||2011-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11579|ASSIG11579||2011-10-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P11581|ASSIG11581||2011-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P11588|ASSIG11588||2011-10-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P11593|ASSIG11593||2011-10-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P11617|ASSIG11617||2011-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P11619|ASSIG11619||2011-10-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P11634|ASSIG11634||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11651|ASSIG11651||2011-10-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P11656|ASSIG11656||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11657|ASSIG11657||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11672|ASSIG11672||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11673|ASSIG11673||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11676|ASSIG11676||2011-10-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P11677|ASSIG11677||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11678|ASSIG11678||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11769|ASSIG11769||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11774|ASSIG11774||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11788|ASSIG11788||2011-10-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P11924|ASSIG11924||2011-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P11931|ASSIG11931||2011-12-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P11934|ASSIG11934||2011-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P11944|ASSIG11944||2011-12-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P11949|ASSIG11949||2011-12-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P11957|ASSIG11957||2011-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P11992|ASSIG11992||2012-01-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P11997|ASSIG11997||2012-01-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P12043|ASSIG12043||2012-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P12063|ASSIG12063||2012-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12064|ASSIG12064||2012-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12081|ASSIG12081||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12094|ASSIG12094||2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12096|ASSIG12096||2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12098|ASSIG12098||2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12103|ASSIG12103||2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12129|ASSIG12129||2012-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P12172|ASSIG12172||2012-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P12173|ASSIG12173||2012-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P12203|ASSIG12203||2012-01-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12260|ASSIG12260||2012-02-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P12261|ASSIG12261||2012-02-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P12262|ASSIG12262||2012-02-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P12276|ASSIG12276||2012-02-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P12311|ASSIG12311||2012-03-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P12328|ASSIG12328||2012-03-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P12329|ASSIG12329||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12342|ASSIG12342||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12344|ASSIG12344||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12347|ASSIG12347||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12349|ASSIG12349||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12350|ASSIG12350||2012-03-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P12351|ASSIG12351||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12352|ASSIG12352||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12353|ASSIG12353||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12386|ASSIG12386||2012-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P12387|ASSIG12387||2012-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P12401|ASSIG12401||2012-03-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P12438|ASSIG12438||2012-04-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P12440|ASSIG12440||2012-04-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P12453|ASSIG12453||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12455|ASSIG12455||2012-04-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P12456|ASSIG12456||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12457|ASSIG12457||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12458|ASSIG12458||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12460|ASSIG12460||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12463|ASSIG12463||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12465|ASSIG12465||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12467|ASSIG12467||2012-04-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P12469|ASSIG12469||2012-04-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P12470|ASSIG12470||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12471|ASSIG12471||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12472|ASSIG12472||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12473|ASSIG12473||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12474|ASSIG12474||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12475|ASSIG12475||2012-04-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P12476|ASSIG12476||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12506|ASSIG12506||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12508|ASSIG12508||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12510|ASSIG12510||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12525|ASSIG12525||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12528|ASSIG12528||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12529|ASSIG12529||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12530|ASSIG12530||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12531|ASSIG12531||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12532|ASSIG12532||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12533|ASSIG12533||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12535|ASSIG12535||2012-04-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P12542|ASSIG12542||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12546|ASSIG12546||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12547|ASSIG12547||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12548|ASSIG12548||2012-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P12578|ASSIG12578||2012-04-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12579|ASSIG12579||2012-04-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12597|ASSIG12597||2012-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P12668|ASSIG12668||2012-05-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P12697|ASSIG12697||2012-05-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P12711|ASSIG12711||2012-05-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P12742|ASSIG12742||2012-06-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P12821|ASSIG12821||2012-06-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P12856|ASSIG12856||2012-06-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P12867|ASSIG12867||2012-06-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P12878|ASSIG12878||2012-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P12881|ASSIG12881||2012-06-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P12884|ASSIG12884||2012-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P12886|ASSIG12886||2012-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P12888|ASSIG12888||2012-06-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P12898|ASSIG12898||2012-06-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P12899|ASSIG12899||2012-06-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P12900|ASSIG12900||2012-06-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P12906|ASSIG12906||2012-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P12908|ASSIG12908||2012-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P12923|ASSIG12923||2012-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13035|ASSIG13035||2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13073|ASSIG13073||2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13075|ASSIG13075||2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13077|ASSIG13077||2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13092|ASSIG13092||2012-08-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P13095|ASSIG13095||2012-08-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P13125|ASSIG13125||2012-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P13128|ASSIG13128||2012-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13163|ASSIG13163||2012-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P13167|ASSIG13167||2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P13173|ASSIG13173||2012-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13182|ASSIG13182||2012-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P13183|ASSIG13183||2012-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P13194|ASSIG13194||2012-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P13195|ASSIG13195||2012-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P13238|ASSIG13238||2012-09-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P13264|ASSIG13264||2012-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P13281|ASSIG13281||2012-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P13387|ASSIG13387||2012-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13388|ASSIG13388||2012-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13391|ASSIG13391||2012-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P13393|ASSIG13393||2012-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P13394|ASSIG13394||2012-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P13414|ASSIG13414||2012-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P13418|ASSIG13418||2012-10-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13481|ASSIG13481||2012-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P13510|ASSIG13510||2012-10-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P13547|ASSIG13547||2012-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13555|ASSIG13555||2012-11-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P13559|ASSIG13559||2012-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P13606|ASSIG13606||2012-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P13607|ASSIG13607||2012-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13645|ASSIG13645||2012-11-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P13654|ASSIG13654||2012-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P13673|ASSIG13673||2012-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P13694|ASSIG13694||2012-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P13702|ASSIG13702||2012-12-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P13770|ASSIG13770||2012-12-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P13818|ASSIG13818||2013-01-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P13823|ASSIG13823||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13824|ASSIG13824||2013-04-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P13825|ASSIG13825||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13826|ASSIG13826||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13827|ASSIG13827||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13828|ASSIG13828||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13829|ASSIG13829||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13830|ASSIG13830||2013-04-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P13831|ASSIG13831||2013-04-16|4712-12-31|FTE|1||
